ID_REF,GSM96454,GSM96455,GSM96456,GSM96457,GSM96458,GSM96459,GSM96461,GSM96462,GSM96463,GSM96464,GSM96466,GSM96467,GSM96468,GSM96469,GSM96470,GSM96471,GSM96472,GSM96473,GSM96474,GSM96475,GSM96476,GSM96477,GSM96478,GSM96479,GSM96480,GSM96481,GSM96482,GSM96483
312,0.825244,1.339771,1.403047,1.256479,0.803411,2.012259,1.248093,0.047339,0.497675,1.353576,0.718351,1.069536,0.885832,0.731381,0.790194,0.347627,1.655834,1.375138,0.516974,0.55635,0,0.610548,0.645789,0.200418,0.546651,0.788335,0.045526,0.277989
313,0,1.671927,0.425543,0.409327,0.21167,0.914393,0.40323,0.079405,0,0.673421,0.293984,0.39122,0.504424,0.054874,0.962699,1.099029,0.004514,1.379972,0.284491,0.620707,0.087632,0.85002,1.380962,0.152295,0.944315,1.740662,1.023881,0.527812
314,0,0.020333,0,0,0,0.3339,0,0,0,0,0,0.001013,0,0,0,0,0.205111,0,0.290211,0,0,0,0,0,0,0,0.624375,0
315,0,0.452915,0.554985,0.319475,0.262849,0.924841,0.240328,0.008245,0.120328,0.233477,0.065776,0.003348,0.301441,0.44689,0.348243,0,0.586944,0.712486,0.639942,0.233247,0,0.836099,0.562496,0.151771,0.570521,0.818932,0.566192,0.019636
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219554,0,0,0,0,0,0,0,0,0
317,0,0,0.137133,0,0,0,0,0,0,0,0.017126,0,0,0,0,0,0.017908,0.051235,0,0,0,0,0,0,0,0,0.413817,0
318,0.275836,0.058065,0.217564,0.186793,0,0.24715,0.170651,0,0.038651,0.188546,0.146384,0.417291,0.149983,0.046105,0,0,0,0,0.48786,0,0,0,0.027915,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0.028392,0,0,0,0,0,0,0,0.214363,0,0.402084,0,0,0,0,0,0,0,0,0
320,1.055658,0,0.488299,0.97437,0.898902,0.857678,0.922114,0.132946,0.359378,1.00951,0.66217,0.744149,1.094785,0.675386,0.382458,0.29926,4.146506,0.658661,2.11339,0.640571,0,0.68001,0.041887,0,0.450305,0.663659,0.336602,0
321,0,0,0.00537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402657,0,0,0.149637,0,0,0,0,0,0
322,0,0.172474,0.402979,0.348018,0,0.32656,0.236465,0,0,0.418257,0.086393,0.18243,0.347335,0.173666,0.350073,0.035493,0.730066,0.523952,1.066383,0,0,0.218085,0.217505,0.061513,0.282635,0.731705,0,0.119312
323,0.200552,0.284631,0.059321,0.237608,0.119869,0.398948,0.103117,0,0.10147,0.218368,0.158976,0.324073,0.148391,0.330399,0.21497,0.454821,0.485812,0.603407,0.678051,0.313847,0.222065,0.629017,0.482461,0.476116,0.413854,0.382299,0.848733,0.097844
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24594,0,0.262031,0,0,0,0.138266,0,0,0,0.45753,0
325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072715,0,0,0,0,0,0,0,0,0,0,0
326,0.47219,0.722027,1.822654,1.596804,0.682999,2.519275,2.570832,0.587691,0.507394,1.570677,1.015609,1.585629,1.363856,0.735505,0.615925,0.48063,0.569858,1.430605,0,0.473284,0,1.225088,1.376369,0.689578,0.924795,2.303958,0.948959,0.369621
327,19.815019,21.008425,35.861453,28.799135,17.585375,41.807659,31.61394,13.370685,7.922927,36.265413,15.390465,24.560949,22.184653,15.195037,16.431436,21.459505,10.236139,28.595024,7.649869,10.760766,3.649282,21.263577,18.065399,12.112946,18.36956,34.303667,8.596391,11.548668
328,1.547924,2.945238,3.680417,2.584586,1.722456,4.324224,3.034426,0.966805,0.806591,2.475962,0.728471,2.340383,1.332942,0.9495,2.653334,8.457837,0.644567,3.37868,1.187336,1.526854,0.120178,3.663453,1.973341,0.569608,2.092693,4.921244,0.747634,1.009452
329,0,0.376965,0.505387,0.364613,0.179426,1.092186,0.241611,0.084187,0.007078,0.302847,0,0.254891,0.305461,0.10043,0.089102,0.640294,0.404236,0.906314,0,0,0,0.555768,0.339041,0,0.04559,0.908465,0.367668,0
330,0,0,0.101956,0.181888,0.06737,0.7359,0,0,0,0.009733,0,0,0.03275,0.23522,0.031363,0.014355,0.119072,0.804799,0,0,0,0.137253,0.115838,0,0,0.292391,0,0
331,0.400509,1.559552,1.42437,1.258933,0.942641,2.988179,1.63304,0.81478,0.291939,1.520831,1.05629,1.291969,1.437527,0.70982,0.754959,0.774552,0.395699,1.916002,0.41585,0.409034,0,1.240707,1.319765,0.843432,1.056069,2.180123,0.419053,0.580085
332,3.706652,9.16859,13.04448,9.799136,7.56812,15.495085,10.897808,5.876786,2.792389,12.332004,6.375589,10.441716,12.287306,8.348467,6.394013,9.462055,3.135598,12.755238,3.158802,3.957306,1.593989,7.876722,7.456881,4.790821,7.102306,13.121402,2.705887,4.475351
333,0.569259,3.366966,2.89997,1.910198,1.429719,3.504548,2.303745,1.081982,0.689682,2.565286,0.971257,1.490239,1.660885,1.818897,2.101586,4.116316,0.538144,3.527089,0.473997,1.238366,0.011444,2.776501,2.388087,0.752081,1.933939,3.562688,1.054285,1.330451
334,0.476332,5.430708,1.032796,1.310584,1.482129,3.669721,1.227642,0.779708,0.660992,1.944861,0.384381,1.159212,1.243659,1.135073,2.103117,4.076852,0.45851,4.551125,0.292863,1.63255,0.51676,3.113137,3.018123,1.070186,2.607808,4.597888,1.063787,1.877076
335,0,0.812254,0.077022,0.065333,0.113632,0.645172,0.037648,0.055325,0,0.096268,0,0,0.12091,0.10082,0.339628,1.319864,0,0.583941,0,0,0,0.603479,0.457305,0,0,1.298751,0.55135,0
336,0.134727,1.559089,0.594895,0.469952,0.689134,1.911412,0.735265,0.325554,0.141824,0.931688,0.229664,0.45406,0.730537,0.897312,0.706614,0.625735,0.35446,1.013764,0,0.388778,0.292741,0.712819,0.812202,0.218665,0.589996,1.68798,0.030879,0.32795
337,0.145115,1.995056,1.63081,1.126949,0.865086,2.024429,1.623962,0.994184,0.259814,1.359996,0.969421,1.191905,1.502996,1.118995,1.130359,1.670276,0.740494,2.219299,0.215368,0.437391,0.433335,1.151483,1.271262,0.687914,1.349371,2.077735,0.886066,0.801826
338,1.406112,22.999663,8.490092,7.587162,5.555179,10.692352,7.723855,7.394745,2.4627,12.209679,5.847817,7.525432,9.879604,6.675545,12.56791,16.546732,6.341097,23.219393,5.58556,11.198253,7.836051,17.137467,16.218569,11.478318,14.524203,23.326459,11.602877,12.790249
339,0,3.865684,1.070639,0.662044,0.463384,1.100507,0.765867,0.414105,0.301087,1.317779,0.417614,0.507527,0.962809,0.829768,3.330003,4.650089,0.215247,4.001785,1.892623,1.487274,0.416399,1.66109,1.778347,0.706812,1.439854,3.311961,0.681836,1.052007
340,0,0.543095,0.309574,0.157566,0.145102,0.380785,0.120013,0.043694,0.20824,0.157352,0.008067,0,0.17552,0.225969,0.374618,0.530557,0.275823,0.700803,0.155211,0,0,0.593709,0.259021,0,0.302052,0.897085,0,0
341,0.298576,5.726599,0.206046,0.069792,0.163436,0.667981,0.456175,0.146697,0.294562,0.068926,0.202549,0.080687,0.405365,0.366582,2.297644,2.098566,6.551172,2.508238,3.724588,3.868601,5.727588,1.736345,2.649087,1.634396,1.612491,3.339703,3.789725,2.372808
342,0,0.912917,0.331978,0.314651,0.04658,0.530251,0.190035,0,0.020132,0.094973,0.018577,0.057288,0.301315,0.265757,0.502266,0.839925,0.72182,0.68027,1.011264,0.428693,0,0.415834,0.3422,0.036726,0.487628,0.843531,0.34608,0.2681
343,0.765984,3.734155,2.036331,1.717772,1.416905,2.674781,1.662665,1.181898,0.638705,1.904222,1.137065,1.531229,1.92128,1.32348,1.252452,2.005466,1.494118,2.53572,1.428383,1.22421,0.971695,1.308257,1.329483,0.859146,1.45832,2.85947,1.082993,1.872758
344,0,0.960053,0.412337,0.315836,0.141213,0.730219,0.205646,0.016127,0.034564,0.2039,0.076095,0,0.25846,0.231572,0.653057,0.830398,0.097015,0.568808,0.299881,0.194926,0,0.366046,0.352843,0.0733,0.093771,0.704453,0.584885,0.21761
345,0,0,0.132371,0.004002,0.016796,0.146153,0,0,0,0,0,0,0,0.053635,0,0,0,0.050276,0,0,0,0.133163,0,0,0.131452,0.753041,0,0
346,0,0.115939,0,0,0,0.037289,0.02529,0,0,0,0,0,0,0,0,0,0.196265,0.213202,1.040678,0.064771,0,0,0.09472,0,0,0,0,0
347,0,0.235478,0,0,0,0.218141,0,0,0,0,0,0,0,0,0,0.367596,0,0.186105,0.525393,0,0,0.06977,0.0293,0,0,0.363937,0,0
348,0,0.067397,0.010103,0.075997,0,0.223354,0.067236,0,0,0,0,0,0.019347,0.037803,0.146642,0.064914,0,0.096499,0.285352,0.080099,0,0,0.070063,0,0,0.323066,0,0.114136
349,0,3.74076,0.289626,0.191806,0.442835,1.046049,0.448659,0.427928,0.171224,0.524829,0.109209,0.491551,0.449293,0.330178,0.676093,0.684319,0.117843,1.150142,0.158477,0.186475,0,0.907818,0.858886,0.393476,0.750451,1.373161,0.594258,0.514909
350,0,0.255617,0,0.036359,0,0.228547,0.043606,0,0.009357,0,0,0,0,0,0.118632,0.29378,0,0,0,0,0,0,0.079493,0,0,0.116498,0,0
351,0,0.062619,0.320378,0.538362,0.214101,0.604087,0.224928,0,0.119403,0.389264,0,0,0.325371,0.28879,0.077909,0,0.108431,0.018166,0,0.184137,0,0.327392,0,0,0,0.424585,0,0
352,0,0.141805,0,0,0,0.104778,0,0,0,0,0,0,0,0,0,0,0,0.149943,0,0,0,0,0,0,0,0.458311,0,0
353,0,0.705276,0,0,0,0,0,0,0,0,0,0,0,0,0.609302,0.107113,0.459051,0.747008,0.048808,0.387322,0,1.104872,0.591619,0.362778,0.298531,1.654349,0.539694,0.258774
354,0,0,0,0,0,0.001705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08906,0,0,0,0.189345,0,0
355,0.788526,0.0748,0.295958,0.592582,0.432446,1.01124,0.828953,0,0.152097,0.839742,0.362464,0.313598,0.491141,0.538658,0.226211,0,0,0.19312,0.077207,0,0,0.647575,0.032636,0,0,0.335696,0,0
356,0,1.373346,0.277791,0.275763,0.370434,0.923439,0.479246,0,0.091136,0.287529,0.055252,0,0.554348,0.223231,0.746308,0.906752,0.676423,1.380733,0,0.290867,0.010932,0.696042,0.581095,0.021168,0.523314,1.336875,0.20306,0.173901
357,0.263775,2.923874,0.857257,0.644939,0.848728,1.687583,1.07017,0.433683,0.284203,1.196626,0.368212,0.298775,0.988561,0.837447,1.481469,1.956584,2.070299,2.088495,0.734325,1.374343,0.613454,1.890473,2.203824,0.629891,1.578437,2.349132,3.876661,1.078175
358,0.263853,1.600357,0.222484,0.007594,0.106188,0.154075,0.295508,0,0.125665,0.015481,0.05114,0,0.144992,0.105054,0.39544,0.640464,0.611724,0.311395,0.4985,0.212286,0,0.821173,0.4924,0.330339,0.278402,1.00999,0.525274,0.056288
359,0,0.644697,0.008437,0,0,0.276447,0.047657,0,0,0,0,0,0,0.020948,0.247245,0,0.008257,0.263649,0,0,0,0.127234,0.533753,0,0,0.420602,0,0
360,0,0.561031,0.052968,0.085066,0.305259,0.838255,0.389229,0.184164,0,0.179516,0.031334,0,0.256814,0.214457,0.106427,0,0,0.511438,0,0,0,0.204411,0.517621,0,0,0.627487,0.164015,0
361,0.334643,3.031111,1.272799,0.982696,0.933608,1.777912,1.273334,0.886788,0.525611,1.316487,0.685538,0.8881,1.436444,1.168173,1.273773,1.157744,1.803832,2.42438,1.143877,1.501496,0.843799,2.10399,1.695433,1.461471,1.866062,3.68566,1.894934,1.271
362,0.807843,41.825452,0.577574,0.130068,0.663482,0.707596,0.424178,0.194302,0.305322,0.549145,0.271463,0,0.350566,0.248299,14.75206,21.132485,30.492389,18.780924,16.019704,22.148313,14.602615,20.645671,23.681529,13.500914,19.47067,36.249919,63.634279,12.755505
363,0,4.100886,0.32966,0.080571,0.043849,0.341153,0.234203,0.057821,0.051817,0.140138,0,0,0.16358,0.080383,2.772371,5.229654,1.412892,1.546673,0.774748,1.649705,0.462495,2.102317,2.315353,0.753252,1.35588,3.021445,4.43505,1.16528
364,0.198512,0.860422,0.119314,0.002775,0.176632,0.567595,0.090829,0,0.005311,0.062208,0,0,0.167968,0.039228,0.152567,0.19978,0.228612,0.376567,0,0,0,0.11242,0.335298,0,0.487115,0.894292,0,0.026264
365,1.317623,11.865388,2.280162,2.265346,4.775997,9.593802,4.322582,3.706553,1.777188,4.375955,1.692558,3.423549,4.079014,3.116134,4.012808,6.82824,1.2249,6.777635,1.05671,2.828564,1.655701,4.893552,6.311972,1.752492,4.159071,9.108319,1.794726,3.977173
366,0,0.765016,0,0,0.588962,0,0,0,0,0,0,0,0,0,0.02158,1.024624,0,0.155133,0.112157,0.182478,0.072567,0.191543,0.457932,0,0.370387,1.178968,0.95891,0.154808
367,0.044262,4.914864,0.037475,0.225112,0.283316,0.220489,0.055877,0,0.100701,0,0,0,0.000791,0.021192,1.10002,2.058419,1.449269,1.09423,3.005627,1.044473,1.157583,1.858657,2.042593,0.969025,1.923161,2.676135,4.784865,0.871799
368,0,0.94483,0,0,0,0,0,0,0,0.034206,0,0,0,0,0.41488,0.854216,0.395822,0.261658,0.11924,0.094646,0,0.296422,0.672348,0.111272,0.175685,0.556704,1.004904,0.197722
369,0,0.143733,0,0.046643,0.039437,0.204462,0.203992,0,0.034009,0.009117,0,0.007416,0.014731,0.047322,0.094081,0.151639,0.338963,0.455793,0,0,0,0.306847,0.508728,0.144139,0.099768,0.634276,0.159047,0.164057
370,0.221542,1.151621,0.067675,0.175291,0.362484,0.755037,0.35647,0.184216,0,0.046953,0.074619,0.103887,0.281523,0.277631,0.120676,0.947921,0,0.652593,0,0.106571,0,0.366545,0.72881,0.03381,0.323465,0.571198,0,0.02816
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332761,0,0,0,0,0,0,0,0.297095,0.267783,0
372,0.367498,0.712425,0.148482,0.089453,0.043408,0.192377,0.076468,0,0.159387,0.039419,0.124447,0.009372,0.039232,0.083946,0.277696,0.189225,0.963818,0.497249,0.722935,0.210991,0,0.531421,0.729774,0.363657,0.691988,1.823689,0.222599,0.347259
373,0,0.478828,0.052366,0,0,0,0,0,0,0,0,0,0,0,0,0.003378,0.193119,0.085123,0,0,0,0,0,0,0,0.505783,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051445,0,0,0,0,0,0,0,0,0.37905,0,0.020151
375,0,0,0,0,0.119278,0,0.145643,0,0,0.004272,0,0,0,0,0,0,0,0,0,0,0,0,0.303374,0,0,0.504228,0,0
376,0,0.174614,0.272838,0.210671,0.118786,0.390884,0.066451,0,0,0.040991,0.056942,0.009396,0.237454,0.20286,0.009611,0,0,0,0,0,0,0.044998,0.021613,0,0,0.48417,0,0
377,0.222718,0.543183,0.469902,0.380309,0.269691,0.767023,0.705771,0.044114,0.064323,0.407994,0.144108,0.085148,0.632389,0.306843,0.461419,0.688082,0,0.572041,0,0,0,0.436298,0.67766,0,0.007446,1.276246,0,0
378,0,0.804182,0,0.201129,0,0.218621,0,0,0,0.006413,0,0,0.074075,0.101007,0.061444,0.198595,0.54659,0.716531,0.219457,0,0.287738,0.167608,0.490579,0,0.090564,0.603948,0,0.012098
379,0.310223,24.30858,0.166559,0.113663,0.127319,0.582075,0.104228,0.02198,0.323082,0.048284,0.02541,0,0.357603,0.317558,5.115227,8.593799,15.372943,6.283524,13.367041,5.914923,10.378234,4.126916,7.228131,2.920125,3.626187,8.186254,5.358218,3.417709
380,0.011157,2.793939,0.369249,0.33293,0.072654,0.842591,0.170417,0,0,0.314519,0.095175,0,0.297384,0.259612,1.316006,1.58107,1.515801,1.541316,1.200624,0.546075,1.342215,0.813518,0.815368,0.270504,0.395706,1.368462,0.293902,0.176065
381,0.094322,0.701483,0.882929,0.579663,0.387975,1.110449,0.630969,0.255684,0.082767,0.643387,0.598274,0.352717,1.117175,0.685239,0.297334,0.077119,0,0.761193,0,0.130868,0,0.331249,0.551277,0.079894,0.417436,1.058471,0,0.274231
382,1.251753,4.198749,6.020884,5.063528,3.842867,7.377377,4.893098,3.200961,1.470805,6.291851,3.716408,4.126472,6.253895,4.961553,3.703033,4.470115,1.462483,6.205097,1.59846,1.904986,0.881474,3.624939,3.738387,2.003091,4.123349,7.760823,0.957829,1.767827
383,0,0.845304,0.743539,0.595223,0.505237,1.287204,0.517408,0.446084,0.161016,0.984434,0.272476,0.31643,0.7747,0.983132,0.975729,1.363607,0.490835,1.584583,0.187348,0.520925,0.326793,1.246613,0.915526,0.109705,0.786111,1.682201,0.365699,0.208874
384,0.039569,2.566378,0.305906,0.392335,0.521025,1.461843,0.294729,0.259552,0.21896,0.617785,0.198265,0.195663,0.517058,0.866384,1.12059,1.421464,0.988774,1.918149,0.441366,0.607901,1.233577,0.806364,1.094847,0.074197,0.803565,2.176486,0.617298,0.201913
385,0,0.630958,0.389246,0.414243,0.291666,0.919535,0.47986,0.190053,0.103023,0.480191,0.25071,0.143698,0.484967,0.323,0.183494,0,0.243143,0.641527,0.580378,0.151071,2.855298,0,0.068784,0,0.341721,0.730967,0,0.056571
386,0.266916,2.524169,0.891464,0.583953,0.87269,1.235744,0.763987,0.437061,0.31683,0.884335,0.386258,0.463516,0.982274,0.695117,1.211172,1.407588,0.396159,1.581222,0,0.772789,0.671897,1.08575,1.207477,0.316565,0.761371,1.663222,0,0.386246
387,1.981641,5.116944,3.29497,1.831587,2.420281,2.354324,2.254354,2.595498,1.545328,2.485156,1.827121,1.907714,2.857058,2.500256,2.692883,3.93471,9.055501,5.398965,6.034757,4.403749,3.319878,3.375781,4.759404,2.034469,3.835991,8.492035,6.428204,2.148143
388,0.266139,11.016538,4.61738,3.828207,3.180535,5.518239,4.020973,3.642002,1.458412,6.477073,2.796889,3.533651,4.939489,2.467916,8.508485,9.355186,1.822298,12.870016,1.250278,6.144798,3.155796,8.120585,9.269834,5.214125,7.35796,15.025532,4.537473,5.004722
389,0.703838,0.856118,0.774929,0.664937,0.818371,1.066427,0.639952,0.304342,0.22249,0.999936,0.261076,0.287881,0.819924,0.758285,1.495568,0.923783,0.301111,1.835169,0,0.767325,0.432742,0.730642,0.682659,0.267377,0.465198,1.542105,0,0.463313
390,0.13796,0.172473,0.36295,0.314127,0.292228,0.479971,0.380339,0.093319,0.131164,0.335019,0.141966,0.173893,0.412124,0.406449,0.057429,0.328345,0.52346,0.977135,0.02711,0.225546,0.207201,0.151735,0.327424,0.044398,0.042852,0.65413,0,0
391,0,0.968157,0.042367,0.065952,0.124028,0.251507,0.149797,0,0.017654,0,0,0,0.191811,0,0.119108,0.052144,0.070966,0.80876,0.116711,0,0,0.017705,0.147053,0,0,0.5834,0,0
392,0.198558,1.175894,0.433764,0.520304,0.366798,0.616157,0.489856,0.155513,0.295469,0.353996,0.346902,0.144506,0.540618,0.366355,0.44906,0.176994,1.099316,0.621828,0.668564,0.263781,0.2206,0.247632,0.638671,0.050713,0.375493,1.162686,0,0
393,0.368227,1.082074,0.794851,0.716959,0.70163,0.763549,0.703748,0.342365,0.21509,0.949412,0.567494,0.407632,0.664891,0.41038,0.646839,0.262515,0.338338,0.813093,0,0.612328,0.376924,0.703663,0.939555,0,0.815449,1.205287,0,0.538045
394,0,0.036094,0.08828,0.101242,0.002457,0.248285,0.19605,0,0,0.130126,0,0,0.159805,0.052625,0.022267,0,0,0.495499,0,0.022218,0,0.172738,0.168722,0,0.143636,0.45816,0,0
395,0,0,0,0.038394,0,0.015396,0,0,0,0,0,0,0,0.073636,0,0,0,0.22283,0,0,0,0.043776,0.033743,0,0,0.091795,0,0
396,0,0,0.191858,0.208529,0,0.212479,0.050977,0,0,0.016605,0.15428,0,0.215827,0,0.167978,0,0,0.061842,0,0,0,0,0.024893,0,0,0.192286,0.058509,0.123764
397,0.060336,0.436956,0.419844,0.557288,0.371383,0.634581,0.556431,0.161694,0.058093,0.447014,0.305677,0.172282,0.532065,0.577056,0.245913,0,0.018165,0.855208,0,0,0,0.260747,0.384586,0.010897,0.472397,0.783466,0,0
398,0.110508,0.158378,0.898169,0.833808,0.431181,1.177586,0.707127,0.312657,0.266883,1.099549,0.57407,0.462992,0.81617,1.035771,0.397707,0.557252,0.34616,0.696392,0,0.061446,0.018681,0.605531,0.622998,0.217075,0.456553,1.312364,0.341535,0.221578
399,0,0.515551,0.296239,0.428617,0.235454,0.649904,0.506417,0.065552,0.025632,0.467993,0.129445,0.146211,0.470155,0.370722,0.181667,0.172965,0,0.311637,0,0,0,0.2438,0.431307,0.208759,0.183738,0.754424,0,0
400,0,0.227061,0,0.021572,0,0.018199,0,0,0,0.034522,0,0,0,0.001299,0,0,0,0,0,0,0,0,0,0,0,0.354622,0,0
401,6.303028,2.001688,6.152086,5.498244,4.04971,7.447726,5.469398,2.943143,3.402351,6.007362,4.094747,3.978048,5.603762,4.613026,2.082217,2.233438,1.976699,2.914831,2.239561,2.536571,1.43555,2.601491,2.423793,1.602955,2.201797,4.442691,1.154722,1.36765
402,1.381408,0.729267,0.387002,0.514017,0.457976,0.912855,0.524544,0.256052,0.253773,0.780887,0.169778,0.363798,0.651734,0.843755,0.51812,0.719425,0.827696,1.089612,0.342593,0.268654,0.196036,0.719742,0.593517,0.26411,0.644549,1.515637,0.237342,0.519329
403,0.146359,0.609097,0,0.042423,0,0.095737,0,0,0.020457,0,0,0,0,0.257449,0.152432,0,0.270632,0.674442,0,0.007882,0.002499,0.178499,0.258135,0,0.202248,0.808099,0,0
404,0.339315,13.414978,0.019403,0.149722,0.25051,0.330472,0.044992,0,0.452124,0.080151,0.036964,0,0.149329,0.319867,1.980729,7.339052,5.963859,2.884565,5.635867,4.902447,5.129535,2.774202,2.909505,2.078479,2.281624,4.477453,0.817218,2.723965
405,0.235088,1.325699,0.040555,0.535924,0.08218,0.367018,0.058288,0.062766,0.008822,0.093984,0.028995,0.019101,0.142941,0.578111,0.124757,1.060894,0.93217,0.928769,0.502175,0.581673,0.802194,0.72297,0.449937,0.259133,0.447802,1.192059,0.905878,0.352392
406,0.58807,0.179508,0.77763,0.833383,0.211506,0.796308,0.879787,0.171382,0.216978,0.589167,0.415117,0.290624,0.972121,0.454962,0,0.105857,0.125053,0.397193,0.161796,0.238649,0.547698,0.684499,0.785375,0.125949,0.188412,1.084788,0,0
407,5.390918,3.064017,3.748477,3.057486,3.505583,3.942129,4.448747,1.677747,2.449893,3.925607,2.548569,2.904451,4.907836,2.955816,1.532291,3.142547,4.431849,4.079717,1.470009,1.990275,1.606858,2.327442,2.503782,1.74107,2.606398,3.839495,1.714661,1.778572
408,0.412526,0.292027,0.222106,0.332518,0.390286,0.540148,0.193444,0.092096,0.127981,0.556948,0.16765,0.058946,0.318735,0.436305,0.153549,0.099055,0.429458,0.459918,0.284724,0.230207,0,0.354749,0.292255,0,0.021792,1.249087,0,0
409,0.724015,2.173173,0.834775,0.793684,0.592888,1.083813,0.786598,0.607696,0.475135,1.011437,0.578208,0.466233,1.067644,0.74223,0.361713,1.190948,1.417072,1.434685,1.071136,1.101503,1.003565,0.796213,1.001234,0.649197,0.88017,1.121305,0.209406,0.598401
410,0.397643,1.579184,0.55083,0.719722,0.796346,1.608161,1.029944,0.53863,0.391564,0.757719,0.521275,0.58325,0.970708,0.97168,0.585533,0.764042,1.004746,1.319695,0.700925,0.744882,0.38701,0.775905,0.732067,0.379375,0.630264,1.293332,0.693239,0.301624
411,0.340287,0.120568,0.445235,0.211332,0.196589,0.305353,0.14267,0,0,0.223646,0.105212,0.000867,0.394013,0.161189,0,0,0.701019,0.333924,0.347835,0,0.213852,0.03588,0.208907,0.27505,0.106515,0.62497,0,0.093491
412,6.281119,3.111019,5.036757,3.23353,2.697351,4.424192,3.788891,3.880518,1.019048,4.577468,2.516005,3.324007,4.325393,2.870508,1.878472,3.072701,7.120135,3.990343,8.179943,3.385261,2.285827,2.437739,2.978473,2.026512,2.906782,5.229011,2.579086,1.677243
413,0.619758,0.378964,0.421849,0.3079,0.355233,0.788229,0.428447,0.182193,0.398442,0.777946,0.222691,0.334896,0.559669,0.721215,0.683594,0.011614,0.793583,0.886612,1.498589,0.444461,0.369296,0,0.241077,0,0.099826,0.459491,0,0
414,3.358436,0.733248,0.845565,1.0289,0.886856,1.213861,1.166748,0.635217,0.908759,0.881446,0.887165,0.745779,1.281973,1.104752,0.487219,0.530803,7.067756,1.411895,3.342667,0.877419,0.709247,0.657011,0.859721,0.357172,0.741148,0.929428,0.565949,0.440028
415,0.815681,0.715965,0.948454,0.684316,0.5473,1.101232,0.674901,0.627901,0.570852,0.902685,0.598565,0.469546,0.96907,0.874575,0.42949,1.136949,1.527313,1.903965,1.944775,0.663292,0.411336,1.059598,0.865947,0.694921,1.05653,2.313526,0.641481,0.48575
416,0,0,0.049875,0.115798,0.039624,0.171625,0.005114,0,0,0,0,0,0.03313,0.243,0,0,0,0,0,0,0,0,0.011074,0,0,0.170638,0,0
417,0.824717,0.380416,0.76168,0.579745,0.514544,0.731754,0.64254,0.216817,0.210726,0.600358,0.432903,0.538466,0.532276,0.767775,0.36946,0.436305,0.790611,1.985701,1.597381,0.367102,0.164284,0.581106,0.506029,0.214283,0.425445,0.899033,0,0.094906
418,1.104262,0,0.508545,0.388626,0.241697,0.544195,0.394846,0.018416,0.478409,1.140579,0.221623,0.14036,0.423317,0.692974,0,0,0.498282,0.518737,0.483901,0.02858,0,0,0,0,0.094296,0.144654,0,0
419,0.885331,0.945779,0.307258,0.472758,0.178322,0.45717,0.435279,0.060645,0.348135,0.540947,0.302312,0.1503,0.358132,0.459159,0.36643,0.912464,1.221654,0.740064,0.362422,0.252315,0.116223,0.046849,0.879648,0.258172,0.288953,0.445911,0.0562,0.026023
420,0.054399,0,0.036337,0.007575,0.013061,0.094816,0,0,0.078437,0.048699,0,0,0,0.153724,0.142598,0,0.694222,0.499043,0,0,0,0.392756,0,0,0,0,0,0
